,,,,,,,Total Ticket Raised Summary,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,"February 13, 2023",
,Start Date-,,,,,,,,,,,,,,,,,,,
,,,,,End Date,,,,,,,,,,,,,,,
,,,2022-01-01,,,,,,2023-01-01,,,,,,,,,,,
System User Name,,System Serial Number,,System IP Address,,MBD Serial Number,,System Hostname ,,System Make,Model,Ticket ID,Ticket Raise Date / Time,Qfix Description,Ticket Status,Ticket Close Date / Time,Ticket Resolve Date / Time,Resolution TAT,Closure TAT,Qfix Category
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,173,"27/11/22, 9:59 pm",Uninstall TEAM VIEWER,Resolved,null,"10/12/22, 12:11 pm",302:12:12,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,174,"27/11/22, 10:01 pm",Uninstall SONIC WALL VPN,Resolved,null,"10/12/22, 12:11 pm",302:09:29,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,175,"27/11/22, 10:05 pm",Install SONIC WALL VPN,Resolved,null,"10/12/22, 12:19 pm",302:14:26,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,176,"27/11/22, 10:06 pm",VPN Configuration,Resolved,null,"10/12/22, 12:42 pm",302:36:26,Null,null
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,177,"27/11/22, 10:08 pm",VPN Configuration,Resolved,null,"10/12/22, 12:42 pm",302:34:36,Null,null
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,178,"27/11/22, 10:10 pm",VPN Configuration,Resolved,null,"10/12/22, 12:42 pm",302:32:38,Null,null
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,179,"27/11/22, 10:14 pm",Outlook2013,Resolved,null,"27/11/22, 10:16 pm",00:02:15,Null,Email issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,180,"27/11/22, 10:16 pm",Outlook2013,Resolved,null,"27/11/22, 10:16 pm",00:00:16,Null,Email issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,181,"27/11/22, 10:18 pm",Antivirus Update,Resolved,"01/12/22, 11:18 am","10/12/22, 12:43 pm",302:24:21,Null,null
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,182,"28/11/22, 8:55 am",Install WINRAR,Resolved,"01/12/22, 11:28 am","10/12/22, 12:19 pm",291:24:32,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,183,"28/11/22, 8:55 am",Install FIREFOX,Resolved,null,"10/12/22, 12:19 pm",291:23:49,Null,Software issues
Administrator,,JH7M622,,192.168.0.155,,JH7M622,,DESKTOP-T0EGVU5,,Dell Inc.,OptiPlex 3020,184,"28/11/22, 8:57 am",Install ANYDESK,Resolved,null,"10/12/22, 12:19 pm",291:22:05,Null,Software issues
